GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
36059302102,140,36,059,35620,408,,,Census Tract 3021.02,3410,1146,3340,1140,3410,3340
36059302200,140,36,059,35620,408,,,Census Tract 3022,3868,1376,3737,1337,3868,3737
36059302300,140,36,059,35620,408,,,Census Tract 3023,4915,1604,5048,1608,4915,5048
36059302400,140,36,059,35620,408,,,Census Tract 3024,5182,1850,5190,1851,5182,5190
36059302501,140,36,059,35620,408,,,Census Tract 3025.01,2742,901,2578,897,2742,2578
36059302600,140,36,059,35620,408,,,Census Tract 3026,2339,876,2300,854,2339,2300
36059302700,140,36,059,35620,408,,,Census Tract 3027,4314,1444,4139,1503,4314,4139
36059302900,140,36,059,35620,408,,,Census Tract 3029,4332,1453,4447,1527,4332,4447
36059303000,140,36,059,35620,408,,,Census Tract 3030,5674,1949,5565,1965,5674,5565
36059303101,140,36,059,35620,408,,,Census Tract 3031.01,3592,1241,3661,1235,3592,3661
36059303102,140,36,059,35620,408,,,Census Tract 3031.02,4295,1378,4101,1379,4295,4101
36059303201,140,36,059,35620,408,,,Census Tract 3032.01,3767,1202,3694,1195,3767,3694
36059303202,140,36,059,35620,408,,,Census Tract 3032.02,4039,1401,3855,1352,4039,3855
36059303301,140,36,059,35620,408,,,Census Tract 3033.01,3166,1125,3254,1135,3166,3254
36059303500,140,36,059,35620,408,,,Census Tract 3035,5154,1862,5378,1919,5154,5378
36059303700,140,36,059,35620,408,,,Census Tract 3037,6718,2754,7017,2737,6718,7017
36059303800,140,36,059,35620,408,,,Census Tract 3038,4981,1932,5247,1922,4981,5247
36059303900,140,36,059,35620,408,,,Census Tract 3039,3906,1227,4045,1217,3906,4045
36059304001,140,36,059,35620,408,,,Census Tract 3040.01,2554,854,2587,849,2554,2587
36059304002,140,36,059,35620,408,,,Census Tract 3040.02,4281,1889,3801,1486,4281,3801
36059304100,140,36,059,35620,408,,,Census Tract 3041,4405,1301,3972,1188,4405,3972
36059304202,140,36,059,35620,408,,,Census Tract 3042.02,3751,963,3393,984,3751,3393
36059304203,140,36,059,35620,408,,,Census Tract 3042.03,5559,1117,5341,1052,5559,5341
36059304204,140,36,059,35620,408,,,Census Tract 3042.04,4749,1094,4563,1030,4749,4563
36059404300,140,36,059,35620,408,,,Census Tract 4043,3391,1043,3325,1031,3391,3325
36059404400,140,36,059,35620,408,,,Census Tract 4044,4950,1842,4978,1857,4950,4978
36059404600,140,36,059,35620,408,,,Census Tract 4046,4448,1469,4462,1470,4448,4462
36059404700,140,36,059,35620,408,,,Census Tract 4047,5934,2133,5909,2119,5934,5909
36059404800,140,36,059,35620,408,,,Census Tract 4048,6358,2177,5359,1638,6358,5359
36059404902,140,36,059,35620,408,,,Census Tract 4049.02,4292,1335,4066,1250,4292,4066
36059405000,140,36,059,35620,408,,,Census Tract 4050,5134,1570,4979,1614,5134,4979
36059405100,140,36,059,35620,408,,,Census Tract 4051,7823,2289,7748,2306,7823,7748
36059405200,140,36,059,35620,408,,,Census Tract 4052,6141,2068,5627,2006,6141,5627
36059405400,140,36,059,35620,408,,,Census Tract 4054,7562,2731,7316,2679,7562,7316
36059405500,140,36,059,35620,408,,,Census Tract 4055,5412,1784,5160,1798,5412,5160
36059405600,140,36,059,35620,408,,,Census Tract 4056,4043,1431,4117,1430,4043,4117
36059405700,140,36,059,35620,408,,,Census Tract 4057,4670,1638,4742,1648,4670,4742
36059405800,140,36,059,35620,408,,,Census Tract 4058,4024,1429,3974,1411,4024,3974
36059405900,140,36,059,35620,408,,,Census Tract 4059,5218,1696,5213,1704,5218,5213
36059406001,140,36,059,35620,408,,,Census Tract 4060.01,4607,1538,4566,1511,4607,4566
36059406002,140,36,059,35620,408,,,Census Tract 4060.02,3137,983,3130,988,3137,3130
36059406201,140,36,059,35620,408,,,Census Tract 4062.01,2985,949,2886,944,2985,2886
36059406202,140,36,059,35620,408,,,Census Tract 4062.02,5615,1552,5607,1569,5615,5607
36059406300,140,36,059,35620,408,,,Census Tract 4063,3811,1291,3676,1270,3811,3676
36059406400,140,36,059,35620,408,,,Census Tract 4064,6642,2703,6570,2676,6642,6570
36059406600,140,36,059,35620,408,,,Census Tract 4066,4145,1436,4104,1432,4145,4104
36059406701,140,36,059,35620,408,,,Census Tract 4067.01,3576,1031,3513,1018,3576,3513
36059406702,140,36,059,35620,408,,,Census Tract 4067.02,4923,1864,4837,1840,4923,4837
36059406802,140,36,059,35620,408,,,Census Tract 4068.02,4873,1484,5153,1402,4873,5153
36059406900,140,36,059,35620,408,,,Census Tract 4069,7272,1981,7189,1996,7272,7189
36059407101,140,36,059,35620,408,,,Census Tract 4071.01,5181,1360,5118,1345,5181,5118
36059407102,140,36,059,35620,408,,,Census Tract 4071.02,5489,1437,5105,1440,5489,5105
36059407201,140,36,059,35620,408,,,Census Tract 4072.01,4941,1587,4945,1435,4941,4945
36059407203,140,36,059,35620,408,,,Census Tract 4072.03,3325,966,5142,965,3325,5142
36059407204,140,36,059,35620,408,,,Census Tract 4072.04,2571,639,3976,638,2571,3976
36059407301,140,36,059,35620,408,,,Census Tract 4073.01,6208,1341,979,295,6208,979
36059407302,140,36,059,35620,408,,,Census Tract 4073.02,5055,1324,4803,1336,5055,4803
36059407401,140,36,059,35620,408,,,Census Tract 4074.01,5545,1415,5642,1392,5545,5642
36059407402,140,36,059,35620,408,,,Census Tract 4074.02,3588,833,3002,765,3588,3002
36059407501,140,36,059,35620,408,,,Census Tract 4075.01,5223,1356,4509,1294,5223,4509
36059407502,140,36,059,35620,408,,,Census Tract 4075.02,5348,1383,5081,1417,5348,5081
36059407600,140,36,059,35620,408,,,Census Tract 4076,5408,1802,5528,1795,5408,5528
36089491900,140,36,089,36300,999,,,Census Tract 4919,1457,2,988,2,1457,988
36059407700,140,36,059,35620,408,,,Census Tract 4077,4692,1569,4659,1520,4692,4659
36059407801,140,36,059,35620,408,,,Census Tract 4078.01,5466,1830,5456,1810,5466,5456
36059407802,140,36,059,35620,408,,,Census Tract 4078.02,2381,501,2329,498,2381,2329
36059407900,140,36,059,35620,408,,,Census Tract 4079,5376,2363,5132,2041,5376,5132
36059408000,140,36,059,35620,408,,,Census Tract 4080,6324,2127,6347,2098,6324,6347
36059408100,140,36,059,35620,408,,,Census Tract 4081,6803,2247,6678,2235,6803,6678
36059408200,140,36,059,35620,408,,,Census Tract 4082,6702,2138,6575,2108,6702,6575
36059408300,140,36,059,35620,408,,,Census Tract 4083,7073,2384,7098,2322,7073,7098
36059408400,140,36,059,35620,408,,,Census Tract 4084,3961,1323,3722,1241,3961,3722
36059408500,140,36,059,35620,408,,,Census Tract 4085,6153,2114,6112,2055,6153,6112
36059408600,140,36,059,35620,408,,,Census Tract 4086,4472,1525,4497,1529,4472,4497
36059408800,140,36,059,35620,408,,,Census Tract 4088,6829,2287,7041,2349,6829,7041
36059408900,140,36,059,35620,408,,,Census Tract 4089,5715,1930,6026,1918,5715,6026
36059409000,140,36,059,35620,408,,,Census Tract 4090,5705,1882,6004,1893,5705,6004
36059409200,140,36,059,35620,408,,,Census Tract 4092,6160,2088,6194,2039,6160,6194
36059409300,140,36,059,35620,408,,,Census Tract 4093,4292,1415,4463,1469,4292,4463
36059409400,140,36,059,35620,408,,,Census Tract 4094,4525,1494,4487,1526,4525,4487
36059409600,140,36,059,35620,408,,,Census Tract 4096,5101,1709,5056,1731,5101,5056
36059409800,140,36,059,35620,408,,,Census Tract 4098,5479,1571,5524,1588,5479,5524
36059409900,140,36,059,35620,408,,,Census Tract 4099,7787,2605,7227,2370,7787,7227
36059410100,140,36,059,35620,408,,,Census Tract 4101,5994,2167,6242,2174,5994,6242
36059410200,140,36,059,35620,408,,,Census Tract 4102,3818,1399,3904,1381,3818,3904
36059410300,140,36,059,35620,408,,,Census Tract 4103,6396,1953,6073,1967,6396,6073
36059410500,140,36,059,35620,408,,,Census Tract 4105,7186,2539,6804,2539,7186,6804
36059410600,140,36,059,35620,408,,,Census Tract 4106,7195,2548,7197,2549,7195,7197
36059410700,140,36,059,35620,408,,,Census Tract 4107,6247,2240,6199,2255,6247,6199
36059410800,140,36,059,35620,408,,,Census Tract 4108,5130,1736,5019,1755,5130,5019
36059410900,140,36,059,35620,408,,,Census Tract 4109,5962,2043,5675,2060,5962,5675
36059411100,140,36,059,35620,408,,,Census Tract 4111,4421,1510,4371,1524,4421,4371
36059411200,140,36,059,35620,408,,,Census Tract 4112,6592,2375,6175,2369,6592,6175
36059411301,140,36,059,35620,408,,,Census Tract 4113.01,3800,1359,3583,1222,3800,3583
36059411302,140,36,059,35620,408,,,Census Tract 4113.02,6838,2136,6513,2122,6838,6513
36059411400,140,36,059,35620,408,,,Census Tract 4114,6483,2075,6351,2122,6483,6351
36059411500,140,36,059,35620,408,,,Census Tract 4115,2890,1046,3090,1031,2890,3090
36059411600,140,36,059,35620,408,,,Census Tract 4116,6482,2279,6522,2286,6482,6522
36059411700,140,36,059,35620,408,,,Census Tract 4117,6819,2708,7063,2736,6819,7063
36059411800,140,36,059,35620,408,,,Census Tract 4118,6353,2530,6416,2505,6353,6416
36059411901,140,36,059,35620,408,,,Census Tract 4119.01,3387,1740,3811,1501,3387,3811
36059411902,140,36,059,35620,408,,,Census Tract 4119.02,3620,1252,3515,1242,3620,3515
36059412100,140,36,059,35620,408,,,Census Tract 4121,6474,2711,6862,2723,6474,6862
36059412200,140,36,059,35620,408,,,Census Tract 4122,5556,2189,5869,2176,5556,5869
36059412301,140,36,059,35620,408,,,Census Tract 4123.01,3280,1773,3537,1791,3280,3537
36059412302,140,36,059,35620,408,,,Census Tract 4123.02,3593,1387,3679,1350,3593,3679
36059412400,140,36,059,35620,408,,,Census Tract 4124,5177,2589,5147,2306,5177,5147
36059412500,140,36,059,35620,408,,,Census Tract 4125,4295,1379,4347,1396,4295,4347
36059412600,140,36,059,35620,408,,,Census Tract 4126,3703,1196,3771,1194,3703,3771
36059412800,140,36,059,35620,408,,,Census Tract 4128,3243,1076,3188,1075,3243,3188
36059412900,140,36,059,35620,408,,,Census Tract 4129,5955,1820,5852,1805,5955,5852
36059413002,140,36,059,35620,408,,,Census Tract 4130.02,3734,1352,3786,1339,3734,3786
36059413100,140,36,059,35620,408,,,Census Tract 4131,5032,1760,4928,1771,5032,4928
36059413200,140,36,059,35620,408,,,Census Tract 4132,6482,2576,6760,2507,6482,6760
36059413300,140,36,059,35620,408,,,Census Tract 4133,6844,2364,7110,2380,6844,7110
36059413400,140,36,059,35620,408,,,Census Tract 4134,5702,1983,5752,1895,5702,5752
36059413500,140,36,059,35620,408,,,Census Tract 4135,7362,2436,7099,2433,7362,7099
36059413600,140,36,059,35620,408,,,Census Tract 4136,5430,1937,5444,1951,5430,5444
36059413700,140,36,059,35620,408,,,Census Tract 4137,5286,1808,5048,1806,5286,5048
36059413803,140,36,059,35620,408,,,Census Tract 4138.03,4201,1456,4265,1484,4201,4265
36059413900,140,36,059,35620,408,,,Census Tract 4139,7536,2024,7382,1986,7536,7382
36059414001,140,36,059,35620,408,,,Census Tract 4140.01,4004,1110,4048,1103,4004,4048
36059414002,140,36,059,35620,408,,,Census Tract 4140.02,4718,1222,4424,1145,4718,4424
36059414100,140,36,059,35620,408,,,Census Tract 4141,6555,1821,6557,1809,6555,6557
36059414201,140,36,059,35620,408,,,Census Tract 4142.01,5134,1791,5329,1794,5134,5329
36059414202,140,36,059,35620,408,,,Census Tract 4142.02,4533,1166,4604,1166,4533,4604
36059414301,140,36,059,35620,408,,,Census Tract 4143.01,3499,1168,3597,1139,3499,3597
36059414303,140,36,059,35620,408,,,Census Tract 4143.03,4416,1421,4568,1428,4416,4568
36059414304,140,36,059,35620,408,,,Census Tract 4143.04,3760,1234,3890,1240,3760,3890
36059414400,140,36,059,35620,408,,,Census Tract 4144,5239,1482,5204,1474,5239,5204
36059414502,140,36,059,35620,408,,,Census Tract 4145.02,4285,1778,4550,1792,4285,4550
36059414600,140,36,059,35620,408,,,Census Tract 4146,3723,1228,3589,1215,3723,3589
36059414800,140,36,059,35620,408,,,Census Tract 4148,6614,2255,6745,2186,6614,6745
36059415000,140,36,059,35620,408,,,Census Tract 4150,5999,2077,6141,2052,5999,6141
36059415101,140,36,059,35620,408,,,Census Tract 4151.01,2741,987,2931,1009,2741,2931
36059415102,140,36,059,35620,408,,,Census Tract 4151.02,5159,1746,5235,1740,5159,5235
36059415201,140,36,059,35620,408,,,Census Tract 4152.01,3770,1313,3886,1310,3770,3886
36059415202,140,36,059,35620,408,,,Census Tract 4152.02,4428,1499,4571,1491,4428,4571
36059415300,140,36,059,35620,408,,,Census Tract 4153,6046,2194,5866,2127,6046,5866
36059415401,140,36,059,35620,408,,,Census Tract 4154.01,5375,1933,5720,1932,5375,5720
36059415402,140,36,059,35620,408,,,Census Tract 4154.02,4797,1680,4854,1664,4797,4854
36059415500,140,36,059,35620,408,,,Census Tract 4155,2613,898,2716,915,2613,2716
36059415600,140,36,059,35620,408,,,Census Tract 4156,5659,1888,5641,1882,5659,5641
36059415700,140,36,059,35620,408,,,Census Tract 4157,6091,2014,6149,2029,6091,6149
36059415802,140,36,059,35620,408,,,Census Tract 4158.02,7121,2348,7181,2339,7121,7181
36059416000,140,36,059,35620,408,,,Census Tract 4160,3998,1342,4079,1351,3998,4079
36059416100,140,36,059,35620,408,,,Census Tract 4161,6492,2371,6616,2304,6492,6616
36059416201,140,36,059,35620,408,,,Census Tract 4162.01,3715,1384,3821,1354,3715,3821
36059416202,140,36,059,35620,408,,,Census Tract 4162.02,4655,1715,4732,1740,4655,4732
36059416300,140,36,059,35620,408,,,Census Tract 4163,3940,2063,4243,1919,3940,4243
36059416401,140,36,059,35620,408,,,Census Tract 4164.01,3891,2140,4036,2128,3891,4036
36059416402,140,36,059,35620,408,,,Census Tract 4164.02,3249,1448,3369,1440,3249,3369
36059416500,140,36,059,35620,408,,,Census Tract 4165,6158,2144,6231,2064,6158,6231
36059416600,140,36,059,35620,408,,,Census Tract 4166,5392,2867,6326,2757,5392,6326
36059416701,140,36,059,35620,408,,,Census Tract 4167.01,4329,1684,4471,1689,4329,4471
36059416802,140,36,059,35620,408,,,Census Tract 4168.02,3998,2536,4315,2541,3998,4315
36059416900,140,36,059,35620,408,,,Census Tract 4169,4116,2069,4301,2150,4116,4301
36059517000,140,36,059,35620,408,,,Census Tract 5170,3526,1328,3474,1243,3526,3474
36059517101,140,36,059,35620,408,,,Census Tract 5171.01,5204,1872,5054,1841,5204,5054
36059517102,140,36,059,35620,408,,,Census Tract 5171.02,2362,785,2666,808,2362,2666
36059517200,140,36,059,35620,408,,,Census Tract 5172,8058,3229,7378,2748,8058,7378
36059517301,140,36,059,35620,408,,,Census Tract 5173.01,3026,1325,3169,1260,3026,3169
36059517302,140,36,059,35620,408,,,Census Tract 5173.02,4788,1813,4882,1834,4788,4882
36059517400,140,36,059,35620,408,,,Census Tract 5174,4995,2049,5063,2080,4995,5063
36059517500,140,36,059,35620,408,,,Census Tract 5175,3821,1417,3780,1358,3821,3780
36059517600,140,36,059,35620,408,,,Census Tract 5176,4697,1784,4625,1717,4697,4625
36059517701,140,36,059,35620,408,,,Census Tract 5177.01,7636,2556,7637,2492,7636,7637
36059517705,140,36,059,35620,408,,,Census Tract 5177.05,2535,859,2682,821,2535,2682
36059517801,140,36,059,35620,408,,,Census Tract 5178.01,3546,1470,3521,1327,3546,3521
36059517802,140,36,059,35620,408,,,Census Tract 5178.02,3406,1281,3521,1324,3406,3521
36059517901,140,36,059,35620,408,,,Census Tract 5179.01,4626,1701,4887,1719,4626,4887
36059517902,140,36,059,35620,408,,,Census Tract 5179.02,2854,1322,3111,1321,2854,3111
36059518000,140,36,059,35620,408,,,Census Tract 5180,6707,2947,6838,2900,6707,6838
36059518100,140,36,059,35620,408,,,Census Tract 5181,2709,966,2675,950,2709,2675
36059518201,140,36,059,35620,408,,,Census Tract 5182.01,4435,1541,4479,1500,4435,4479
36059518203,140,36,059,35620,408,,,Census Tract 5182.03,4377,1421,4418,1268,4377,4418
36059518204,140,36,059,35620,408,,,Census Tract 5182.04,4530,1757,4592,1627,4530,4592
36059518300,140,36,059,35620,408,,,Census Tract 5183,5687,1977,5555,1961,5687,5555
36059518400,140,36,059,35620,408,,,Census Tract 5184,4393,1414,4368,1423,4393,4368
36059518501,140,36,059,35620,408,,,Census Tract 5185.01,6762,2393,6356,2241,6762,6356
36059518502,140,36,059,35620,408,,,Census Tract 5185.02,2929,1100,2800,1065,2929,2800
36059518600,140,36,059,35620,408,,,Census Tract 5186,4029,1347,4024,1341,4029,4024
36059518700,140,36,059,35620,408,,,Census Tract 5187,5531,1896,5412,1911,5531,5412
36059518800,140,36,059,35620,408,,,Census Tract 5188,3218,1052,3193,1055,3218,3193
36059518900,140,36,059,35620,408,,,Census Tract 5189,6999,2256,6773,2302,6999,6773
36059519100,140,36,059,35620,408,,,Census Tract 5191,6094,2021,6072,2016,6094,6072
36059519200,140,36,059,35620,408,,,Census Tract 5192,6145,2027,5932,2023,6145,5932
36059519300,140,36,059,35620,408,,,Census Tract 5193,5956,1979,5958,2016,5956,5958
36059519500,140,36,059,35620,408,,,Census Tract 5195,5806,1956,5884,2009,5806,5884
36059519601,140,36,059,35620,408,,,Census Tract 5196.01,4384,1505,4447,1502,4384,4447
36059519602,140,36,059,35620,408,,,Census Tract 5196.02,2159,737,2220,740,2159,2220
36059519702,140,36,059,35620,408,,,Census Tract 5197.02,5452,2079,4549,1442,5452,4549
36059519703,140,36,059,35620,408,,,Census Tract 5197.03,3620,1220,3643,1217,3620,3643
36059519704,140,36,059,35620,408,,,Census Tract 5197.04,3180,1178,3133,1169,3180,3133
36059519801,140,36,059,35620,408,,,Census Tract 5198.01,2453,852,2468,861,2453,2468
36059519802,140,36,059,35620,408,,,Census Tract 5198.02,4969,1710,5177,1707,4969,5177
36059519900,140,36,059,35620,408,,,Census Tract 5199,5332,1821,5381,1802,5332,5381
36059520001,140,36,059,35620,408,,,Census Tract 5200.01,6790,2728,6838,2528,6790,6838
36059520002,140,36,059,35620,408,,,Census Tract 5200.02,4307,1502,4324,1458,4307,4324
36059520100,140,36,059,35620,408,,,Census Tract 5201,5524,1928,5400,1843,5524,5400
36059520200,140,36,059,35620,408,,,Census Tract 5202,3097,1024,3182,1051,3097,3182
36059520300,140,36,059,35620,408,,,Census Tract 5203,5720,1912,5923,1971,5720,5923
36059520401,140,36,059,35620,408,,,Census Tract 5204.01,4064,1689,4274,1618,4064,4274
36059520402,140,36,059,35620,408,,,Census Tract 5204.02,4124,1792,4127,1672,4124,4127
36059520700,140,36,059,35620,408,,,Census Tract 5207,4681,1626,4946,1659,4681,4946
36059520800,140,36,059,35620,408,,,Census Tract 5208,3857,1306,4065,1310,3857,4065
36059520900,140,36,059,35620,408,,,Census Tract 5209,4510,1517,4729,1527,4510,4729
36059521000,140,36,059,35620,408,,,Census Tract 5210,4838,1763,5312,1805,4838,5312
36059521100,140,36,059,35620,408,,,Census Tract 5211,4443,1538,4720,1566,4443,4720
36059521200,140,36,059,35620,408,,,Census Tract 5212,2815,989,2898,991,2815,2898
36059521302,140,36,059,35620,408,,,Census Tract 5213.02,5527,1912,5850,1959,5527,5850
36059521400,140,36,059,35620,408,,,Census Tract 5214,6562,2191,6780,2210,6562,6780
36059521500,140,36,059,35620,408,,,Census Tract 5215,4671,1595,4842,1607,4671,4842
36059521601,140,36,059,35620,408,,,Census Tract 5216.01,4216,1451,4345,1457,4216,4345
36059521602,140,36,059,35620,408,,,Census Tract 5216.02,3374,1125,3473,1117,3374,3473
36059521801,140,36,059,35620,408,,,Census Tract 5218.01,3629,1249,3847,1266,3629,3847
36059521902,140,36,059,35620,408,,,Census Tract 5219.02,4559,1555,4659,1564,4559,4659
36059522000,140,36,059,35620,408,,,Census Tract 5220,6919,2718,6908,2408,6919,6908
36059522700,140,36,059,35620,408,,,Census Tract 5227,4804,1682,5096,1703,4804,5096
36059980100,140,36,059,35620,408,,,Census Tract 9801,1190,0,0,0,1190,0
36059981100,140,36,059,35620,408,,,Census Tract 9811,1479,1,5,2,1479,5
36059982100,140,36,059,35620,408,,,Census Tract 9821,1443,8,0,0,1443,0
36059990100,140,36,059,35620,408,,,Census Tract 9901,0,0,0,0,0,0
36059990200,140,36,059,35620,408,,,Census Tract 9902,0,0,0,0,0,0
